,user_id,age,education_level,children,professional_interests,last_job,gender,country,self_initiative,flexibility,leadership,communication,creativity,customer_orientation,organization,problem_solving,resilience,goal_orientation,job_recommendations,job_ratings,created
122,10887,24.0,Abgeschlossene Ausbildung,keine,"[""Kaufmännische Dienstleistungen, Warenhandel, Vertrieb, Hotel und Tourismus"",""Unternehmensorganisation, Buchhaltung, Recht und Verwaltung""]",Chemielaborant/Chemielaborantin,f,de,83,89,83,78,72,83,83,78,67,83,"http://data.europa.eu/esco/occupation/96be6ac3-5932-4bfc-933d-84b267d0d486,http://data.europa.eu/esco/occupation/fc35b7ca-ecec-40d7-91b5-5065f662d955,http://data.europa.eu/esco/occupation/a6517365-211c-456d-aca4-1a0115c7b1e1,http://data.europa.eu/esco/occupation/1999bdfa-f9c4-4a0b-8565-0305108ca65e,http://data.europa.eu/esco/occupation/e40e4a07-4246-4c6f-a51c-89d35b6fe75e","0,0,0,0,0",2024-01-17 19:32:29
123,10891,52.0,Bachelor oder vergleichbar,keine,"[""Sprach-, Geistes-, Gesellschafts- und Wirtschaftswissenschaften, Medien, Kunst und Kultur"",""Gesundheit, Soziales, Lehre und Erziehung"",""Unternehmensorganisation, Buchhaltung, Recht und Verwaltung"",""Kaufmännische Dienstleistungen, Warenhandel, Vertrieb, Hotel und Tourismus"",""Naturwissenschaft, Geografie und Informatik""]",IT-Anwendungskonfigurator/IT-Anwendungskonfiguratorin,f,de,78,72,83,67,94,83,94,83,78,89,"http://data.europa.eu/esco/occupation/2b48a4cd-2333-4abf-ac3e-6f63d6ed3663,http://data.europa.eu/esco/occupation/8a0c1556-f616-4d41-a03c-8a093a644807,http://data.europa.eu/esco/occupation/02f26b2f-879c-4811-8381-65e8dd3f4a16,http://data.europa.eu/esco/occupation/78faf623-2543-43a5-acb2-3c43a22d36e4,http://data.europa.eu/esco/occupation/16d7bae5-503e-4e19-bc8b-619c9bcf5c4f","0,0,0,0,0",2024-01-18 09:17:44
124,10892,40.0,(Werk-)Realschulabschluss oder vergleichbar,ein Kind,"[""Gesundheit, Soziales, Lehre und Erziehung""]",Hauswirtschafter Privathaushalt/Hauswirtschafterin Privathaushalt,f,andere,72,83,89,100,67,94,67,78,67,100,"http://data.europa.eu/esco/occupation/c227dcff-dd84-487e-a171-da3d919129bb,http://data.europa.eu/esco/occupation/c7f5cab7-7cfb-47d7-890c-6b9c00a9eaaf,http://data.europa.eu/esco/occupation/8c8ec7a2-adbb-4d1a-9a56-a7048d66c00b,http://data.europa.eu/esco/occupation/fc35b7ca-ecec-40d7-91b5-5065f662d955,http://data.europa.eu/esco/occupation/812276dd-95ea-428b-b05e-a61c4089063c","1,1,1,1,1",2024-01-18 09:34:44
125,10893,44.0,Bachelor oder vergleichbar,keine,"[""Unternehmensorganisation, Buchhaltung, Recht und Verwaltung"",""Kaufmännische Dienstleistungen, Warenhandel, Vertrieb, Hotel und Tourismus""]",Vertriebsmitarbeiterin,f,de,89,83,94,83,94,83,83,78,67,89,"http://data.europa.eu/esco/occupation/2b48a4cd-2333-4abf-ac3e-6f63d6ed3663,http://data.europa.eu/esco/occupation/a580e79a-b752-49c1-b033-b5ab2b34bfba,http://data.europa.eu/esco/occupation/812276dd-95ea-428b-b05e-a61c4089063c,http://data.europa.eu/esco/occupation/96be6ac3-5932-4bfc-933d-84b267d0d486,http://data.europa.eu/esco/occupation/1092dd4c-b96b-4b3f-87fe-4a9e8d1937fb","-1,-1,-1,-1,-1",2024-01-18 10:51:26
126,10895,56.0,Master/Diplom oder vergleichbar,ein Kind,"[""Gesundheit, Soziales, Lehre und Erziehung"",""Land-, Forst- und Tierwirtschaft und Gartenbau"",""Naturwissenschaft, Geografie und Informatik""]",IT-Forschungsberater/IT-Forschungsberaterin,f,de,83,83,83,67,72,72,89,44,39,67,"http://data.europa.eu/esco/occupation/87e40e79-16fb-4391-9dcb-c15f40e026c1,http://data.europa.eu/esco/occupation/44cd9d91-5552-4735-86b8-4b2c5d39efc8,http://data.europa.eu/esco/occupation/1e55f5e3-2f02-434b-997b-9a9f3eb745e8,http://data.europa.eu/esco/occupation/53ed8787-3423-4843-8c63-7be1877d29e2,http://data.europa.eu/esco/occupation/02e19186-458f-40eb-9e78-31c656d12ac7,http://data.europa.eu/esco/occupation/fae51298-03a8-4df4-829a-685dddc1580e,http://data.europa.eu/esco/occupation/86e8e172-234d-4e85-b9ae-6a4aecc2c321,http://data.europa.eu/esco/occupation/4c9ca706-3973-4926-854d-44011662ca83,http://data.europa.eu/esco/occupation/01da600c-ddb3-4a37-95e9-5301b459ae90","-1,-1,-1,-1,-1,-1,-1,-1,-1",2024-01-18 12:05:15
127,10870,50.0,Promotion/PHD oder vergleichbar,ein Kind,"[""Naturwissenschaft, Geografie und Informatik""]",Berater für Beschäftigung und berufliche Eingliederung/Beraterin für Beschäftigung und berufliche Eingliederung,m,de,83,50,44,61,61,67,67,67,67,61,,,2024-01-18 14:17:40
128,10900,59.0,Abgeschlossene Ausbildung,keine,"[""Unternehmensorganisation, Buchhaltung, Recht und Verwaltung"",""Gesundheit, Soziales, Lehre und Erziehung"",""Rohstoffgewinnung, Produktion und Fertigung""]",Buchhalter/Buchhalterin,f,de,83,61,89,94,67,94,83,61,50,61,"http://data.europa.eu/esco/occupation/26087cc4-6226-41b0-9f97-9564ebe90dce,http://data.europa.eu/esco/occupation/9a26d76b-b9e3-46ae-ab4b-057a1262138b,http://data.europa.eu/esco/occupation/068370e0-9c27-4814-87d0-44fbb3140815,http://data.europa.eu/esco/occupation/e4112a88-973f-4c7a-97f5-2241e6b6833f,http://data.europa.eu/esco/occupation/42a96d07-1e1d-49ae-9399-c1f4be27ddea","0,0,1,0,0",2024-01-18 15:01:53
129,10902,47.0,Master/Diplom oder vergleichbar,zwei Kinder,"[""Unternehmensorganisation, Buchhaltung, Recht und Verwaltung""]",Selbstständig mit Onlineshop,f,andere,67,67,83,83,83,89,83,72,67,72,"http://data.europa.eu/esco/occupation/b3867d0a-e902-4d88-b0c2-3e0d2cf35c83,http://data.europa.eu/esco/occupation/3417aab3-8b87-4c3b-bee6-be03fe05be2b,http://data.europa.eu/esco/occupation/a9411821-4f54-406e-ba37-4c6e5a39f9fe,http://data.europa.eu/esco/occupation/6ba25e0f-7fb8-4879-a1f9-d4f8945966be,http://data.europa.eu/esco/occupation/56bff5e1-3c76-4f45-b50e-e3a59bf1053e","-1,-1,1,1,-1",2024-01-18 22:22:24
130,10903,45.0,Abgeschlossene Ausbildung,keine,"[""Kaufmännische Dienstleistungen, Warenhandel, Vertrieb, Hotel und Tourismus"",""Unternehmensorganisation, Buchhaltung, Recht und Verwaltung"",""Gesundheit, Soziales, Lehre und Erziehung""]",Kaufmännische Angestellte,f,de,72,72,83,78,83,83,89,72,61,78,"http://data.europa.eu/esco/occupation/234be692-befb-41df-bdf0-e1b2f4eaf5e7,http://data.europa.eu/esco/occupation/3417aab3-8b87-4c3b-bee6-be03fe05be2b,http://data.europa.eu/esco/occupation/1d6fbb43-f4c7-4839-8099-55eae5d424a5,http://data.europa.eu/esco/occupation/b3867d0a-e902-4d88-b0c2-3e0d2cf35c83,http://data.europa.eu/esco/occupation/6ba25e0f-7fb8-4879-a1f9-d4f8945966be","-1,-1,0,-1,-1",2024-01-19 00:50:38
131,10894,30.0,Abgeschlossene Ausbildung,keine,"[""Kaufmännische Dienstleistungen, Warenhandel, Vertrieb, Hotel und Tourismus"",""Unternehmensorganisation, Buchhaltung, Recht und Verwaltung"",""Gesundheit, Soziales, Lehre und Erziehung""]",Teamassistenz,f,de,72,72,83,72,72,72,94,78,72,83,"http://data.europa.eu/esco/occupation/3b4eb248-6b40-42fe-9d10-cba8ccfe6613,http://data.europa.eu/esco/occupation/95d69048-3a4b-4cce-a155-584aaecfe403,http://data.europa.eu/esco/occupation/394bdd9b-3ee8-43a9-b943-442ce146bb21,http://data.europa.eu/esco/occupation/e40e4a07-4246-4c6f-a51c-89d35b6fe75e,http://data.europa.eu/esco/occupation/55f001af-fa48-4c0c-a7e5-fc69babe3d45","0,0,0,0,0",2024-01-19 06:49:39
132,10905,30.0,Abgeschlossene Ausbildung,drei Kinder,"[""Gesundheit, Soziales, Lehre und Erziehung""]",Verwaltungsangestellter im Bereich Sozialdienst ,f,de,89,72,94,78,94,78,100,50,61,72,"http://data.europa.eu/esco/occupation/a20e4b15-a128-49b9-a06a-e790e3bd5c68,http://data.europa.eu/esco/occupation/f7177f79-63e7-4944-8896-044056b62523,http://data.europa.eu/esco/occupation/6662e56e-bc3d-4d9b-bed2-79d510d7c4ff,http://data.europa.eu/esco/occupation/e1587bbb-2d4e-4726-839a-7f4895c440e7,http://data.europa.eu/esco/occupation/c3aae59e-1441-4b3e-bdd1-6da50dc7cf42","-1,1,1,-1,-1",2024-01-19 10:16:18
133,10906,26.0,Abgeschlossene Ausbildung,ein Kind,"[""Gesundheit, Soziales, Lehre und Erziehung"",""Kaufmännische Dienstleistungen, Warenhandel, Vertrieb, Hotel und Tourismus""]",Zahnmedizinische Fachangestellte,f,de,72,67,72,67,89,89,78,72,72,72,"http://data.europa.eu/esco/occupation/e614861b-4685-4699-a12d-965cdd65ec64,http://data.europa.eu/esco/occupation/3417aab3-8b87-4c3b-bee6-be03fe05be2b,http://data.europa.eu/esco/occupation/e19a0f13-da49-42cb-8b3a-27da8ce44c8c,http://data.europa.eu/esco/occupation/cf74a14f-f1fe-4008-a935-5c173f246655,http://data.europa.eu/esco/occupation/92dc335d-a116-416f-ad2b-257e5382e574","-1,0,1,0,0",2024-01-19 11:08:28
134,10907,59.0,Master/Diplom oder vergleichbar,keine,"[""Sprach-, Geistes-, Gesellschafts- und Wirtschaftswissenschaften, Medien, Kunst und Kultur""]",Regionalleiter bei einem Bildungsträger,f,de,100,78,72,94,78,89,94,50,44,72,,,2024-01-19 11:29:27
135,10909,35.0,Master/Diplom oder vergleichbar,keine,"[""Naturwissenschaft, Geografie und Informatik"",""Unternehmensorganisation, Buchhaltung, Recht und Verwaltung""]",Betriebswirte und vergleichbare akademische Berufe,f,de,94,83,78,78,89,67,61,78,50,78,"http://data.europa.eu/esco/occupation/c85e39a4-2c40-413f-a171-45907ecdd599,http://data.europa.eu/esco/occupation/834aab9b-2246-4c3e-ab4a-cf3de1267e1a,http://data.europa.eu/esco/occupation/40b77b1b-6f9c-4d25-8b08-8b3cb0aaf7e7,http://data.europa.eu/esco/occupation/d6d1af75-7811-4914-b16f-50441bcb0e74,http://data.europa.eu/esco/occupation/89b85c45-ddc7-4fe1-be5a-d3db2be11f3b","0,0,0,0,0",2024-01-19 18:05:03
136,10910,35.0,Bachelor oder vergleichbar,keine,"[""Naturwissenschaft, Geografie und Informatik"",""Unternehmensorganisation, Buchhaltung, Recht und Verwaltung""]",Betriebswirte und vergleichbare akademische Berufe,f,de,78,83,61,61,67,33,50,50,44,78,"http://data.europa.eu/esco/occupation/fa30c1cb-dbc5-409c-8124-7284592b123c,http://data.europa.eu/esco/occupation/7754d570-9519-48c2-b1c9-8e165f8bca0f,http://data.europa.eu/esco/occupation/b997a091-23b3-4f87-a6bc-bdbea2f609ae,http://data.europa.eu/esco/occupation/cbdbe324-81fe-48da-a8f7-0106dd94a05b","0,0,0,0",2024-01-19 18:44:10
137,10911,34.0,Abgeschlossene Ausbildung,keine,"[""Land-, Forst- und Tierwirtschaft und Gartenbau"",""Gesundheit, Soziales, Lehre und Erziehung"",""Naturwissenschaft, Geografie und Informatik"",""Sprach-, Geistes-, Gesellschafts- und Wirtschaftswissenschaften, Medien, Kunst und Kultur""]",Erzieherin,f,de,17,33,67,67,56,56,56,56,61,44,,,2024-01-19 19:54:00
138,10913,43.0,Abgeschlossene Ausbildung,zwei Kinder,"[""Kaufmännische Dienstleistungen, Warenhandel, Vertrieb, Hotel und Tourismus""]",Bürokräfte mit Kundenkontakt,f,de,61,78,83,72,44,94,83,50,67,56,"http://data.europa.eu/esco/occupation/9b51a2d2-999a-43a6-a814-63dd30a585fa,http://data.europa.eu/esco/occupation/0264b794-3771-47aa-a675-78bf13b62ee7,http://data.europa.eu/esco/occupation/2b31f745-f04f-4d2c-9692-4715e1448f80,http://data.europa.eu/esco/occupation/68450507-b4a0-40e0-895b-385fe705be10,http://data.europa.eu/esco/occupation/fa6bd9e9-9631-4abe-b2f8-fad7bf8a819d","-1,-1,-1,-1,-1",2024-01-20 22:29:42
139,10914,21.0,(Werk-)Realschulabschluss oder vergleichbar,keine,"[""Kaufmännische Dienstleistungen, Warenhandel, Vertrieb, Hotel und Tourismus""]",Ausbildung Fachkraft für Lagerlogistik ,f,de,72,72,83,78,94,83,100,89,78,78,"http://data.europa.eu/esco/occupation/56bff5e1-3c76-4f45-b50e-e3a59bf1053e,http://data.europa.eu/esco/occupation/8a451ae2-3c31-4f35-90af-6275b1b02f93,http://data.europa.eu/esco/occupation/2b48a4cd-2333-4abf-ac3e-6f63d6ed3663,http://data.europa.eu/esco/occupation/06ac0f53-431e-4bc6-acb8-2f5da041b5d3,http://data.europa.eu/esco/occupation/6ba25e0f-7fb8-4879-a1f9-d4f8945966be","0,-1,-1,0,-1",2024-01-21 16:04:47
140,10915,55.0,Master/Diplom oder vergleichbar,ein Kind,"[""Sprach-, Geistes-, Gesellschafts- und Wirtschaftswissenschaften, Medien, Kunst und Kultur"",""Gesundheit, Soziales, Lehre und Erziehung"",""Unternehmensorganisation, Buchhaltung, Recht und Verwaltung"",""Naturwissenschaft, Geografie und Informatik""]",IT Projektleiterin,f,andere,89,83,89,89,89,78,100,78,83,94,"http://data.europa.eu/esco/occupation/2b48a4cd-2333-4abf-ac3e-6f63d6ed3663,http://data.europa.eu/esco/occupation/99b096eb-a628-4e69-a79b-0563f2ed1b93,http://data.europa.eu/esco/occupation/a580e79a-b752-49c1-b033-b5ab2b34bfba,http://data.europa.eu/esco/occupation/45f8504d-24ac-4bcd-8692-a93acc74204c,http://data.europa.eu/esco/occupation/b1c0714d-77f1-4732-8fd8-9f0739fb9974","-1,-1,-1,-1,0",2024-01-21 18:19:57
141,10916,44.0,Bachelor oder vergleichbar,keine,,,f,andere,72,83,94,72,83,83,78,83,83,83,"http://data.europa.eu/esco/occupation/2b48a4cd-2333-4abf-ac3e-6f63d6ed3663,http://data.europa.eu/esco/occupation/cf7b89d0-1cf9-4567-a8bf-9d6905a2b31b,http://data.europa.eu/esco/occupation/9e657046-67ce-4e16-ab2e-ddb918638910,http://data.europa.eu/esco/occupation/a6517365-211c-456d-aca4-1a0115c7b1e1,http://data.europa.eu/esco/occupation/56bff5e1-3c76-4f45-b50e-e3a59bf1053e","0,0,0,0,0",2024-01-21 23:31:25
142,10918,40.0,Abgeschlossene Ausbildung,keine,,Produktionsmitarbeiterin,f,de,50,44,39,56,56,56,83,56,72,56,"http://data.europa.eu/esco/occupation/0f2c04f1-9001-4a77-884f-1ea16949f6f6,http://data.europa.eu/esco/occupation/24413f38-e457-4de1-bba0-5a02b7282e2c,http://data.europa.eu/esco/occupation/05a55bb3-68d6-4ff0-83fd-46a68a45a598,http://data.europa.eu/esco/occupation/08f5481e-9233-4ef2-9e4b-945224879ce5,http://data.europa.eu/esco/occupation/5734feab-60be-4f11-8e3f-e983ca6fb07a","0,0,0,0,0",2024-01-22 08:30:31
143,10917,32.0,Volks-/Hauptschulabschluss oder vergleichbar,ein Kind,"[""Naturwissenschaft, Geografie und Informatik"",""Verkehr, Logistik, Schutz und Sicherheit""]",,m,de,44,44,44,50,67,44,39,28,17,28,"http://data.europa.eu/esco/occupation/fb6df00f-4810-442b-8f93-89b9580c7c9f,http://data.europa.eu/esco/occupation/bc61af54-0c3b-411c-a434-4b0d23c6fcce,http://data.europa.eu/esco/occupation/3df28a39-9bfe-4e36-b394-a189ef967a74,http://data.europa.eu/esco/occupation/5e29c263-a3ca-4220-b67e-ee65205db294,http://data.europa.eu/esco/occupation/2e46a2a3-4d33-469e-8d50-588cc17e6bed","0,0,0,0,0",2024-01-22 08:33:21
144,10919,52.0,Abgeschlossene Ausbildung,keine,"[""Kaufmännische Dienstleistungen, Warenhandel, Vertrieb, Hotel und Tourismus"",""Unternehmensorganisation, Buchhaltung, Recht und Verwaltung"",""Gesundheit, Soziales, Lehre und Erziehung""]",Fachassistent in der Eingangszone der Agentur für Arbeit ,f,de,67,67,89,100,78,100,100,78,61,89,"http://data.europa.eu/esco/occupation/c227dcff-dd84-487e-a171-da3d919129bb,http://data.europa.eu/esco/occupation/4a1125ee-5728-4b1f-b655-7b8eb2e27660,http://data.europa.eu/esco/occupation/11695786-9fb7-4895-b161-0480419107e4,http://data.europa.eu/esco/occupation/56bff5e1-3c76-4f45-b50e-e3a59bf1053e,http://data.europa.eu/esco/occupation/88c55070-444a-45db-abe3-7b95c40bc9ec","1,-1,-1,0,0",2024-01-22 09:39:21
145,10920,30.0,Abgeschlossene Ausbildung,ein Kind,"[""Kaufmännische Dienstleistungen, Warenhandel, Vertrieb, Hotel und Tourismus""]",Sachbearbeiterin Einkauf,f,de,67,94,78,89,72,83,94,89,72,100,"http://data.europa.eu/esco/occupation/4b536ea7-ebac-4f75-8356-94eb639f1ecc,http://data.europa.eu/esco/occupation/c7f5cab7-7cfb-47d7-890c-6b9c00a9eaaf,http://data.europa.eu/esco/occupation/8c8ec7a2-adbb-4d1a-9a56-a7048d66c00b,http://data.europa.eu/esco/occupation/96be6ac3-5932-4bfc-933d-84b267d0d486,http://data.europa.eu/esco/occupation/fc35b7ca-ecec-40d7-91b5-5065f662d955","0,0,0,0,0",2024-01-22 11:56:33
146,10921,27.0,Abgeschlossene Ausbildung,ein Kind,"[""Rohstoffgewinnung, Produktion und Fertigung"",""Kaufmännische Dienstleistungen, Warenhandel, Vertrieb, Hotel und Tourismus"",""Unternehmensorganisation, Buchhaltung, Recht und Verwaltung""]",Schichtleiter Raffinerie/Schichtleiterin Raffinerie,m,andere,67,61,83,94,78,83,78,67,67,83,"http://data.europa.eu/esco/occupation/57a73b7c-cf10-4852-b067-c25833fa149e,http://data.europa.eu/esco/occupation/8cce40c1-4479-47e7-b5fc-c976631d919f,http://data.europa.eu/esco/occupation/b3867d0a-e902-4d88-b0c2-3e0d2cf35c83,http://data.europa.eu/esco/occupation/c227dcff-dd84-487e-a171-da3d919129bb,http://data.europa.eu/esco/occupation/7226c10f-701b-4711-8843-140aace12c6f","-1,0,1,0,0",2024-01-22 12:14:36
147,10923,44.0,(Fach-)Abitur oder vergleichbar,keine,"[""Sprach-, Geistes-, Gesellschafts- und Wirtschaftswissenschaften, Medien, Kunst und Kultur"",""Naturwissenschaft, Geografie und Informatik""]",Möbelmonteur/Möbelmonteurin,m,andere,94,89,78,94,89,78,94,61,78,83,"http://data.europa.eu/esco/occupation/8bd74371-1818-47d5-a253-d703c51c5f26,http://data.europa.eu/esco/occupation/b1c0714d-77f1-4732-8fd8-9f0739fb9974,http://data.europa.eu/esco/occupation/d23fbcdc-d5e9-4724-a83f-99a0cfa8adb0,http://data.europa.eu/esco/occupation/f8f34041-3640-41a9-852e-c5a7574de780,http://data.europa.eu/esco/occupation/47ae3ed9-e03c-450e-9ea8-aab317545adc","-1,1,-1,-1,-1",2024-01-22 13:47:39
148,10924,42.0,Abgeschlossene Ausbildung,zwei Kinder,"[""Naturwissenschaft, Geografie und Informatik"",""Sprach-, Geistes-, Gesellschafts- und Wirtschaftswissenschaften, Medien, Kunst und Kultur""]",Textildesigner/Textildesignerin,f,andere,72,94,83,56,72,39,94,78,67,78,"http://data.europa.eu/esco/occupation/f1b89616-5dfe-40d4-8b02-58a6982b1a01,http://data.europa.eu/esco/occupation/316309e4-5fce-4dca-85d1-07702217ea19,http://data.europa.eu/esco/occupation/9db7d74c-b46d-45c0-b611-6bcb7456ecc6,http://data.europa.eu/esco/occupation/dddf9385-2939-4395-951a-70ef8a36cabe,http://data.europa.eu/esco/occupation/23a9e478-d465-4b61-b6d9-97b7e90af17a","-1,1,1,-1,-1",2024-01-22 13:55:19
149,10925,50.0,(Fach-)Abitur oder vergleichbar,keine,"[""Gesundheit, Soziales, Lehre und Erziehung""]",Friseurmeisterin ,f,de,89,83,94,89,89,83,56,67,44,83,"http://data.europa.eu/esco/occupation/a10849c1-f0d8-4600-bca6-9549c2517650,http://data.europa.eu/esco/occupation/c85e39a4-2c40-413f-a171-45907ecdd599,http://data.europa.eu/esco/occupation/1092dd4c-b96b-4b3f-87fe-4a9e8d1937fb,http://data.europa.eu/esco/occupation/72913ee1-1696-4d74-b26f-681d17887c58,http://data.europa.eu/esco/occupation/812276dd-95ea-428b-b05e-a61c4089063c","-1,-1,0,0,0",2024-01-22 14:21:29
150,10926,57.0,Abgeschlossene Ausbildung,keine,"[""Kaufmännische Dienstleistungen, Warenhandel, Vertrieb, Hotel und Tourismus"",""Unternehmensorganisation, Buchhaltung, Recht und Verwaltung"",""Gesundheit, Soziales, Lehre und Erziehung""]",Vorstandsassistent/Vorstandsassistentin,f,de,78,72,94,94,78,89,100,83,78,94,"http://data.europa.eu/esco/occupation/c7f5cab7-7cfb-47d7-890c-6b9c00a9eaaf,http://data.europa.eu/esco/occupation/c784c2db-e636-429f-8492-3191790a58d7,http://data.europa.eu/esco/occupation/a580e79a-b752-49c1-b033-b5ab2b34bfba,http://data.europa.eu/esco/occupation/11695786-9fb7-4895-b161-0480419107e4,http://data.europa.eu/esco/occupation/c227dcff-dd84-487e-a171-da3d919129bb","0,0,0,0,0",2024-01-22 14:28:58
151,10927,60.0,Abgeschlossene Ausbildung,keine,"[""Kaufmännische Dienstleistungen, Warenhandel, Vertrieb, Hotel und Tourismus""]",Sachbearbeiterin in der Buchhaltung,f,de,56,33,56,22,33,61,83,61,56,61,"http://data.europa.eu/esco/occupation/a632fb74-ef49-4f4a-9777-b7df54a0f897,http://data.europa.eu/esco/occupation/5ed024ab-3b6a-4e06-a7fe-8a29f8469a64,http://data.europa.eu/esco/occupation/16cb1f72-3d8c-4404-84ec-9c31fbd7c86c,http://data.europa.eu/esco/occupation/3c0af499-39f6-4468-9ba4-b13a26d5f888,http://data.europa.eu/esco/occupation/375137f7-5fc2-424e-9f63-d7ff4441c11e","0,0,0,0,0",2024-01-22 17:15:57
152,10866,40.0,Master/Diplom oder vergleichbar,ein Kind,"[""Sprach-, Geistes-, Gesellschafts- und Wirtschaftswissenschaften, Medien, Kunst und Kultur""]",Lektor/Lektorin,f,de,83,61,89,72,89,89,94,78,44,72,"http://data.europa.eu/esco/occupation/234be692-befb-41df-bdf0-e1b2f4eaf5e7,http://data.europa.eu/esco/occupation/6fed206a-ac4d-492b-a81a-5a3a0f2b67bc,http://data.europa.eu/esco/occupation/dd25a2b0-add0-4ae2-bd85-bb644e0d0c39,http://data.europa.eu/esco/occupation/068370e0-9c27-4814-87d0-44fbb3140815,http://data.europa.eu/esco/occupation/1d6fbb43-f4c7-4839-8099-55eae5d424a5","0,0,0,0,0",2024-01-22 21:01:58
153,10928,49.0,Bachelor oder vergleichbar,zwei Kinder,"[""Unternehmensorganisation, Buchhaltung, Recht und Verwaltung"",""Gesundheit, Soziales, Lehre und Erziehung"",""Kaufmännische Dienstleistungen, Warenhandel, Vertrieb, Hotel und Tourismus""]",Sekretariatskräfte (allgemein),f,de,89,72,89,89,78,83,94,83,78,89,,,2024-01-23 09:39:30
154,10929,45.0,Abgeschlossene Ausbildung,keine,"[""Kaufmännische Dienstleistungen, Warenhandel, Vertrieb, Hotel und Tourismus"",""Unternehmensorganisation, Buchhaltung, Recht und Verwaltung"",""Gesundheit, Soziales, Lehre und Erziehung""]",Hotelrezeptionisten,f,de,89,72,78,56,72,78,78,83,33,67,"http://data.europa.eu/esco/occupation/dd25a2b0-add0-4ae2-bd85-bb644e0d0c39,http://data.europa.eu/esco/occupation/08984bec-31d8-4bb0-aa2f-d557761ff029,http://data.europa.eu/esco/occupation/36494988-69d2-4420-9db4-eb56605ac983,http://data.europa.eu/esco/occupation/ab7bccb2-6f81-4a3d-a0c0-fca5d47d2775,http://data.europa.eu/esco/occupation/9c9752b7-3e3b-4a08-8553-b63a013f8072","-1,1,-1,-1,1",2024-01-23 10:14:14
155,10931,39.0,Volks-/Hauptschulabschluss oder vergleichbar,ein Kind,"[""Kaufmännische Dienstleistungen, Warenhandel, Vertrieb, Hotel und Tourismus"",""Verkehr, Logistik, Schutz und Sicherheit"",""Unternehmensorganisation, Buchhaltung, Recht und Verwaltung""]",Sachbearbeiter,f,de,50,44,50,83,67,94,61,83,72,50,,,2024-01-23 11:01:40
156,10932,50.0,Abgeschlossene Ausbildung,keine,"[""Naturwissenschaft, Geografie und Informatik""]",Maschinenbediener für Stanzpresse/Maschinenbedienerin für Stanzpresse,m,andere,83,89,89,83,72,67,67,94,83,83,"http://data.europa.eu/esco/occupation/4b3201cb-ffc5-4f61-9fc3-5c0f0038fa5f,http://data.europa.eu/esco/occupation/d6ef013f-57e9-4100-bbe5-3e4930664dee,http://data.europa.eu/esco/occupation/21a33619-1959-42e6-8478-64a930f7f225,http://data.europa.eu/esco/occupation/9db7d74c-b46d-45c0-b611-6bcb7456ecc6,http://data.europa.eu/esco/occupation/7d99ed04-fda7-4f35-9f02-0db18078159c","-1,1,-1,-1,-1",2024-01-23 11:22:27
